species,year,region,total_catch,total_effort,total_fleet,harvest,landed,wholesale,total_rec.catch,total_rec.effort,active.farms,abundance,genlength,release,temperature,variance,sd,licenses
Pink,2001,Skeena,830997.9392,9873,NA,1.365230779,0.53857728,5.423347958,NA,NA,NA,2697304,2,NA,5.487532328,6.544018117,2.558127854,966
Pink,2001,VIMI,130996.6721,8044,NA,0.215211952,0.084900128,0.854924544,NA,NA,NA,2639514,2,14917275,5.487532328,6.544018117,2.558127854,1251
Pink,2002,CC,2014831.056,6373,NA,3.253017742,1.059122056,12.14207785,NA,NA,NA,7200158,2,NA,5.689460673,6.971882552,2.640432266,972
Pink,2002,Fraser,0,9889,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,961
Pink,2002,HG,48768.86669,4295,NA,0.078739102,0.025635987,0.293898277,NA,NA,NA,2515893,2,NA,5.689460673,6.971882552,2.640432266,972
Pink,2002,Nass,2753459.947,13285,NA,4.44556085,1.447391905,16.59331434,NA,NA,NA,2281210,2,NA,5.689460673,6.971882552,2.640432266,972
Pink,2002,Skeena,380833.131,8630,NA,0.614868889,0.200189871,2.295033875,NA,NA,NA,2409388,2,NA,5.689460673,6.971882552,2.640432266,972
Pink,2002,VIMI,128714,12611,NA,0.207813417,0.067660182,0.77567566,NA,NA,NA,983718,2,16991993,5.689460673,6.971882552,2.640432266,1247
Pink,2003,CC,5370865.436,7651,NA,8.029359395,2.279302022,17.25017212,NA,NA,NA,6992638,2,NA,6.320263224,6.296083641,2.509199801,977
Pink,2003,Fraser,1013202.461,9607,NA,1.514721752,0.42998553,3.254208667,NA,NA,NA,22181030,2,NA,6.320263224,6.296083641,2.509199801,955
Pink,2003,HG,3419.537735,4598,NA,0.005112155,0.001451192,0.010982888,NA,NA,NA,11920,2,12189,6.320263224,6.296083641,2.509199801,977
Pink,2003,Nass,2848437.343,13072,NA,4.258369049,1.208827343,9.148625118,NA,NA,NA,1565131,2,NA,6.320263224,6.296083641,2.509199801,977
Pink,2003,Skeena,1090517.683,7570,NA,1.630306792,0.462796767,3.502530077,NA,NA,NA,4125153,2,NA,6.320263224,6.296083641,2.509199801,977
Pink,2003,VIMI,41559.53854,12615,NA,0.062130857,0.017637146,0.133481131,NA,NA,NA,909515,2,16583436,6.320263224,6.296083641,2.509199801,1242
Pink,2004,CC,622447.4879,9411,NA,0.955908451,0.292083138,6.080639866,NA,NA,3,3393657,2,NA,6.295697976,7.614399994,2.759420228,987
Pink,2004,Fraser,0,8961,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,942
Pink,2004,HG,48437.91294,4604,NA,0.074387336,0.022729464,0.473186108,NA,NA,0,743579,2,NA,6.295697976,7.614399994,2.759420228,987
Pink,2004,Nass,1406292.239,12371,NA,2.159678786,0.659901851,13.73795672,NA,NA,0,2220776,2,NA,6.295697976,7.614399994,2.759420228,987
Pink,2004,Skeena,167567.3601,6885,NA,0.25733746,0.078630891,1.636952176,NA,NA,0,2479283,2,NA,6.295697976,7.614399994,2.759420228,987
Pink,2004,VIMI,99424,11086,NA,0.152687967,0.046654657,0.971265126,NA,NA,84,1605404,2,15571557,6.295697976,7.614399994,2.759420228,1232
Pink,2005,CC,5364464.046,9261,947,8.357579109,2.785859703,31.10876668,NA,NA,2,6142946,2,NA,6.86878503,9.187925778,3.031159148,999
Pink,2005,Fraser,113336.8102,7799,1274,0.176573344,0.058857781,0.657245226,NA,NA,0,8809624,2,NA,6.86878503,9.187925778,3.031159148,927
Pink,2005,HG,3351.81696,5247,276,0.005221971,0.001740657,0.019437336,NA,NA,0,222186,2,NA,6.86878503,9.187925778,3.031159148,999
Pink,2005,Nass,2505216.107,8816,832,3.903007201,1.3010024,14.52786014,NA,NA,0,1782531,2,NA,6.86878503,9.187925778,3.031159148,999
Pink,2005,Skeena,86126.02914,4363,315,0.134180245,0.044726748,0.499448691,NA,NA,0,3855867,2,NA,6.86878503,9.187925778,3.031159148,999
Pink,2005,VIMI,15044.18976,10046,1620,0.02343813,0.00781271,0.087241929,NA,NA,83,1169301,2,11720956,6.86878503,9.187925778,3.031159148,1221
Pink,2006,CC,102826.688,6545,592,0.186146547,0.06648091,1.130175467,NA,NA,4,1242498,2,NA,5.663032033,7.898150992,2.810364921,1056
Pink,2006,Fraser,0,13302,1921,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,833
Pink,2006,HG,48796.49935,5473,340,0.088336015,0.031548577,0.536325807,NA,NA,0,696794,2,NA,5.663032033,7.898150992,2.810364921,1056
Pink,2006,Nass,354979.1395,14945,1244,0.642616645,0.229505945,3.901601058,NA,NA,0,394700,2,NA,5.663032033,7.898150992,2.810364921,1056
Pink,2006,Skeena,223544.6731,11331,787,0.404681605,0.144529145,2.456995457,NA,NA,0,522991,2,NA,5.663032033,7.898150992,2.810364921,1056
Pink,2006,VIMI,43208,15501,2276,0.078219188,0.027935424,0.474902212,NA,NA,89,647258,2,17149430,5.663032033,7.898150992,2.810364921,1164
Pink,2007,CC,2509883.64,5445,633,4.266905356,1.981063201,16.49616089,NA,NA,4,5195502,2,NA,5.206310806,7.141912105,2.672435613,1050
Pink,2007,Fraser,37533.69154,6032,966,0.063808818,0.029625523,0.24668945,NA,NA,0,7650052,2,NA,5.206310806,7.141912105,2.672435613,815
Pink,2007,HG,8223.311948,3829,267,0.013979968,0.0064907,0.054047556,NA,NA,0,75283,2,4116,5.206310806,7.141912105,2.672435613,1050
Pink,2007,Nass,3310879.877,9162,1129,5.628631884,2.613293375,21.76069291,NA,NA,0,1111938,2,NA,5.206310806,7.141912105,2.672435613,1050
Pink,2007,Skeena,715811.1702,6047,709,1.216908412,0.564993192,4.704654845,NA,NA,0,2018254,2,NA,5.206310806,7.141912105,2.672435613,1050
Pink,2007,VIMI,5744.308456,7676,1300,0.00976556,0.00453401,0.037754354,NA,NA,84,1170795,2,11434362,5.206310806,7.141912105,2.672435613,1170
Pink,2008,CC,16837.70996,3620,328,0.029994228,0.014997114,0.99730809,NA,NA,6,1289089,2,NA,4.724268708,6.596167933,2.568300593,1050
Pink,2008,Fraser,0,5675,964,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,815
Pink,2008,HG,19485.45296,4009,259,0.034710844,0.017355422,1.154135564,NA,NA,0,1468947,2,NA,4.724268708,6.596167933,2.568300593,1050
Pink,2008,Nass,88094.39139,7516,850,0.156928899,0.078464449,5.217885892,NA,NA,0,213534,2,NA,4.724268708,6.596167933,2.568300593,1050
Pink,2008,Skeena,92330.44569,6607,580,0.164474888,0.082237444,5.468790037,NA,NA,0,296053,2,NA,4.724268708,6.596167933,2.568300593,1050
Pink,2008,VIMI,7798,6371,1201,0.01389114,0.00694557,0.461880416,NA,NA,86,618169,2,19392009,4.724268708,6.596167933,2.568300593,1170
Pink,2009,CC,6883919.353,5468,548,9.43089035,4.715445175,29.41874751,NA,NA,5,8766979,2,NA,5.572014289,9.347464282,3.057362308,1050
Pink,2009,Fraser,1117143.988,5438,1037,1.530474417,0.765237208,4.774166465,NA,NA,0,15428836,2,40909,5.572014289,9.347464282,3.057362308,815
Pink,2009,HG,12134.02122,4794,283,0.01662347,0.008311735,0.0518553,NA,NA,0,64287,2,6087,5.572014289,9.347464282,3.057362308,1050
Pink,2009,Nass,1118725.703,6908,779,1.532641348,0.766320674,4.780925994,NA,NA,0,1175949,2,NA,5.572014289,9.347464282,3.057362308,1050
Pink,2009,Skeena,371226.9233,4103,355,0.508576616,0.254288308,1.586455414,NA,NA,0,6903041,2,NA,5.572014289,9.347464282,3.057362308,1050
Pink,2009,VIMI,277954.0119,6006,1234,0.3807938,0.1903969,1.187849316,NA,NA,85,3838813,2,14704989,5.572014289,9.347464282,3.057362308,1170
Pink,2010,CC,26774.71795,3273,298,0.045055678,0.02426075,0.582257994,NA,NA,6,1218596,2,NA,5.235384795,7.340853828,2.709401009,1045
Pink,2010,Fraser,0,12332,1275,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,813
Pink,2010,HG,468396.2126,4429,307,0.788202849,0.424416919,10.18600605,NA,NA,0,3804451,2,NA,5.235384795,7.340853828,2.709401009,1045
Pink,2010,Nass,68946.73073,5415,766,0.116021454,0.062473091,1.499354174,NA,NA,0,1009340,2,NA,5.235384795,7.340853828,2.709401009,1045
Pink,2010,Skeena,11724.33868,3593,455,0.019729359,0.010623501,0.254964027,NA,NA,0,1192712,2,NA,5.235384795,7.340853828,2.709401009,1045
Pink,2010,VIMI,196694,13577,1458,0.330990659,0.17822574,4.277417751,NA,NA,82,1456881,2,19512587,5.235384795,7.340853828,2.709401009,1175
Pink,2011,CC,766326.134,4449,575,1.182614693,1.13063163,4.886407964,NA,NA,6,3479143,2,NA,5.577702162,7.126543414,2.669558655,1030
Pink,2011,Fraser,4224855.848,9467,1255,6.519908929,6.233319525,26.93940393,NA,NA,0,12784508,2,NA,5.577702162,7.126543414,2.669558655,815
Pink,2011,HG,9724.233621,3082,230,0.015006694,0.014347059,0.062005679,NA,NA,0,144435,2,NA,5.577702162,7.126543414,2.669558655,1030
Pink,2011,Nass,359486.7494,5648,821,0.554769429,0.53038396,2.292234125,NA,NA,0,203585,2,NA,5.577702162,7.126543414,2.669558655,1030
Pink,2011,Skeena,163813.883,4476,536,0.252801903,0.241689731,1.044544127,NA,NA,0,823399,2,11692,5.577702162,7.126543414,2.669558655,1030
Pink,2011,VIMI,372530.152,12159,1613,0.574898352,0.549628095,2.37540418,NA,NA,84,1127221,2,14730328,5.577702162,7.126543414,2.669558655,1190
Pink,2012,CC,66745.62019,4947,592,0.102918984,0.077189238,1.132108829,1446.041043,11911.93477,6,4188292,2,NA,4.800310422,8.14641303,2.854192185,1012
Pink,2012,Fraser,0,3843,894,0,0,0,39801.36916,530538.8392,0,NA,NA,NA,NA,NA,NA,788
Pink,2012,HG,264940.7592,4858,322,0.408527688,0.306395766,4.493804566,1410.709004,13681.11382,0,2181164,2,NA,4.800310422,8.14641303,2.854192185,1012
Pink,2012,Nass,421237.8659,6897,895,0.649531359,0.487148519,7.14484495,4311.049855,29972.75873,0,1033670,2,NA,4.800310422,8.14641303,2.854192185,1012
Pink,2012,Skeena,25069.75471,5012,568,0.038656524,0.028992393,0.425221769,2369.67541,20043.75486,0,1188207,2,NA,4.800310422,8.14641303,2.854192185,1012
Pink,2012,VIMI,237,5977,1256,0.000365444,0.000274083,0.004019886,80397.78385,828876.7421,73,2957661,2,16015874,4.800310422,8.14641303,2.854192185,1166
Pink,2013,CC,6882135.52,5841,654,11.16918762,7.847070278,22.45293101,3774.334735,47984.83445,5,10179003,2,NA,5.560729398,8.190734773,2.861945977,982
Pink,2013,Fraser,1533025.373,3803,890,2.48798472,1.747968752,5.001487232,189015.2814,764572.0267,0,9344490,2,NA,5.560729398,8.190734773,2.861945977,753
Pink,2013,HG,10374.22645,3589,241,0.016836588,0.011828782,0.033845859,672.6044238,33194.4094,0,77908,2,NA,5.560729398,8.190734773,2.861945977,982
Pink,2013,Nass,2541457.724,7040,633,4.124594477,2.897792017,8.291492487,3000.218326,41031.30375,0,1417685,2,NA,5.560729398,8.190734773,2.861945977,982
Pink,2013,Skeena,18909.52883,3343,276,0.030688741,0.021560808,0.061692239,2637.696341,34212.04014,0,3009905,2,NA,5.560729398,8.190734773,2.861945977,982
Pink,2013,VIMI,1029442.627,4378,1120,1.670707852,1.173779362,3.358551169,337749.8503,1465902.643,67,4553560,2,13380621,5.560729398,8.190734773,2.861945977,1130
Pink,2014,CC,1259302.04,3872,388,2.040756893,1.401116673,7.553846409,3177.868253,65823.82158,6,5034481,2,33497,6.690331317,7.994708374,2.827491534,966
Pink,2014,Fraser,0,17215,1430,0,0,0,55388.82226,712373.0348,0,NA,NA,NA,NA,NA,NA,756
Pink,2014,HG,617446.6605,4752,278,1.000600721,0.686979599,3.703716101,6394.278507,63380.11293,0,1665530,2,NA,6.690331317,7.994708374,2.827491534,966
Pink,2014,Nass,1268209.415,8663,880,2.055191704,1.41102714,7.607276757,6087.626132,44519.31553,0,3624384,2,NA,6.690331317,7.994708374,2.827491534,966
Pink,2014,Skeena,462731.8852,6060,556,0.749878309,0.514841824,2.775668966,4276.194472,31974.49264,0,4110164,2,NA,6.690331317,7.994708374,2.827491534,966
Pink,2014,VIMI,526719,19503,1643,0.853572373,0.586034763,3.159491768,110647.3283,1447229.169,71,5651585,2,13358342,6.690331317,7.994708374,2.827491534,1135
Pink,2015,CC,774432.9178,5583,717,1.497900352,0.921784832,6.855774689,1914.855348,54604.33744,6,863964,2,NA,6.790738342,9.734593232,3.120030967,972
Pink,2015,Fraser,52267.68657,4663,1067,0.101095633,0.062212697,0.462706936,158456.3645,537284.4888,0,5368996,2,NA,6.790738342,9.734593232,3.120030967,753
Pink,2015,HG,4915.473995,3016,226,0.00950746,0.005850745,0.043514914,4009.523915,75567.28942,0,72468,2,NA,6.790738342,9.734593232,3.120030967,972
Pink,2015,Nass,355125.6933,6219,663,0.68688054,0.422695717,3.143799396,4527.594844,42947.10111,0,756813,2,NA,6.790738342,9.734593232,3.120030967,972
Pink,2015,Skeena,14021.91492,3298,354,0.027121047,0.016689875,0.124130944,4129.244877,33430.82483,0,763303,2,NA,6.790738342,9.734593232,3.120030967,972
Pink,2015,VIMI,143468.3134,6684,1424,0.277494967,0.170766134,1.27007312,286585.8447,1101683.87,73,4441694,2,8372993,6.790738342,9.734593232,3.120030967,1132
Pink,2016,CC,754488.5374,6367,810,1.50291218,1.202329744,5.839887329,3451.851442,60334.64672,6,6175070,2,NA,7.296033557,7.888418443,2.808632842,976
Pink,2016,Fraser,0,6415,1188,0,0,0,8687.975214,465313.7334,0,NA,NA,NA,NA,NA,NA,750
Pink,2016,HG,10602.04116,4500,246,0.021118859,0.016895087,0.082061851,4421.763636,78899.83437,0,667592,2,NA,7.296033557,7.888418443,2.808632842,976
Pink,2016,Nass,941765.6777,6456,760,1.875961049,1.500768839,7.289448646,7212.186408,42840.85291,0,824510,2,NA,7.296033557,7.888418443,2.808632842,976
Pink,2016,Skeena,50179.74373,4935,483,0.099956122,0.079964897,0.38840093,4990.929852,30426.35462,0,984705,2,NA,7.296033557,7.888418443,2.808632842,976
Pink,2016,VIMI,26,8842,1611,5.18E-05,4.14E-05,0.000201245,17266.51069,937799.9902,71,815211,2,9848661,7.296033557,7.888418443,2.808632842,1133
Pink,2017,CC,885356.4126,5730,539,2.032011939,1.899848561,7.164356456,1722.108559,46005.96324,5,7241692,2,NA,6.186898823,6.85709924,2.618606355,974
Pink,2017,Fraser,566.6361324,6158,1115,0.001300506,0.00121592,0.004585253,43783.9668,521863.1593,0,3392159,2,NA,6.186898823,6.85709924,2.618606355,749
Pink,2017,HG,7500.774966,4679,241,0.017215286,0.016095593,0.060696715,1699.600636,73199.41637,0,57706,2,NA,6.186898823,6.85709924,2.618606355,974
Pink,2017,Nass,710836.4979,5587,471,1.631465283,1.52535372,5.752130984,2836.663499,51384.79524,0,1471216,2,NA,6.186898823,6.85709924,2.618606355,974
Pink,2017,Skeena,3330.314462,3849,177,0.007643519,0.00714638,0.026949102,1795.562188,35036.85456,0,1133514,2,NA,6.186898823,6.85709924,2.618606355,974
Pink,2017,VIMI,158.3638676,7306,1409,0.000363466,0.000339826,0.00128149,85295.68747,1064318.092,73,948043,2,10946030,6.186898823,6.85709924,2.618606355,1134
Pink,2018,CC,57365.19241,4981,461,0.122786782,0.114865054,1.057550671,1077.9872,45001.72322,3,836635,2,NA,6.486794176,5.563682741,2.35874601,967
Pink,2018,Fraser,0,11043,1448,0,0,0,10846.04418,476860.444,0,NA,NA,NA,NA,NA,NA,746
Pink,2018,HG,17880.42544,3977,235,0.038271987,0.035802827,0.329632921,2897.487268,67708.39985,0,1871336,2,NA,6.486794176,5.563682741,2.35874601,967
Pink,2018,Nass,123068.3821,4563,492,0.263420551,0.246425677,2.268815717,2407.911777,44768.35777,0,351319,2,NA,6.486794176,5.563682741,2.35874601,967
Pink,2018,Skeena,0,4043,319,0,0,0,1963.200159,31398.5128,0,NA,NA,NA,NA,NA,NA,967
Pink,2018,VIMI,91346,12025,1723,0.195520679,0.182906442,1.68400069,21977.97911,939142.5356,74,727774,2,13996736,6.486794176,5.563682741,2.35874601,1131
Pink,2019,CC,50832.01592,3545,433,0.581180104,0.312634814,2.970030736,1883.845894,44847.36436,5,978179,2,NA,7.241381418,5.848779372,2.418424977,964
Pink,2019,Fraser,98.79188622,626,114,0.001129522,0.000607605,0.005772247,59157.15302,383396.8107,0,8307419,2,NA,7.241381418,5.848779372,2.418424977,730
Pink,2019,HG,7649.384206,3471,249,0.087458068,0.047046409,0.446940885,2127.330076,65408.2822,0,27312,2,NA,7.241381418,5.848779372,2.418424977,964
Pink,2019,Nass,68223.59987,3250,339,0.780024127,0.419599185,3.986192262,3238.4241,38016.12452,0,254459,2,NA,7.241381418,5.848779372,2.418424977,964
Pink,2019,Skeena,0,2573,164,0,0,0,2632.2436,27500.69307,0,NA,NA,NA,NA,NA,NA,964
Pink,2019,VIMI,18.20811378,1436,354,0.00020818,0.000111986,0.00106387,111880.5902,823838.7849,76,1531122,2,9339422,7.241381418,5.848779372,2.418424977,1103
Pink,2020,CC,1668315.998,2547,348,4.327848669,4.232061274,10.65852469,982.6626128,13689.83554,4,12324298,2,NA,6.640011302,7.637432493,2.763590508,951
Pink,2020,Fraser,0,2380,619,0,0,0,12737.40619,344533.9175,0,NA,NA,NA,NA,NA,NA,713
Pink,2020,HG,211155.3854,2760,232,0.547767062,0.535643445,1.349027937,1323.81957,11909.43087,0,2434634,2,NA,6.640011302,7.637432493,2.763590508,951
Pink,2020,Nass,36383.61634,2073,268,0.094384269,0.092295281,0.232447374,3264.185792,27954.83418,0,3695116,2,NA,6.640011302,7.637432493,2.763590508,951
Pink,2020,Skeena,0,2051,253,0,0,0,1833.328324,19385.60654,0,NA,NA,NA,NA,NA,NA,951
Pink,2020,VIMI,0,2912,826,0,0,0,25644.1481,696057.7996,71,NA,NA,NA,NA,NA,NA,1088
Pink,2021,CC,55639.79727,1851,150,0.317317408,0.223612938,1.526956923,396.1824707,19085.75701,4,2371318,2,NA,6.079160826,6.367231167,2.523337307,950
Pink,2021,Fraser,19761,829,88,0.112698277,0.079418249,0.542313186,54545.12165,327290.3968,0,7827445,2,NA,6.079160826,6.367231167,2.523337307,709
Pink,2021,HG,5707.003378,2746,208,0.032547414,0.022936097,0.156620778,1885.85131,35270.7036,0,38954,2,NA,6.079160826,6.367231167,2.523337307,950
Pink,2021,Nass,180155.1993,1761,124,1.027436901,0.724032715,4.944109114,1398.013155,37308.12259,0,900891,2,NA,6.079160826,6.367231167,2.523337307,950
Pink,2021,Skeena,0,1689,101,0,0,0,912.7340557,26405.74905,0,NA,NA,NA,NA,NA,NA,950
Pink,2021,VIMI,0,1789,331,0,0,0,97742.6466,713268.993,68,NA,NA,NA,NA,NA,NA,1083
Pink,2022,CC,0,1817,126,0,0,0,1263.466416,36092.98958,4,NA,NA,NA,NA,NA,NA,946
Pink,2022,Fraser,0,1011,278,0,0,0,18542.21693,332952.3864,0,NA,NA,NA,NA,NA,NA,706
Pink,2022,HG,3851,2333,173,0.010315443,0.008719262,0.090505004,3392.853489,50526.75442,0,NA,NA,NA,NA,NA,NA,946
Pink,2022,Nass,671859,3692,275,1.799668485,1.521193153,15.78982129,3406.03834,36190.69123,0,6047266,2,NA,6.1157838,7.227019886,2.688311717,946
Pink,2022,Skeena,0,3660,261,0,0,0,2462.873174,26826.25002,0,NA,NA,NA,NA,NA,NA,946
Pink,2022,VIMI,6,2352,434,1.61E-05,1.36E-05,0.00014101,37350.82893,719493.3828,56,NA,NA,NA,NA,NA,NA,1079
Pink,2023,CC,59320,1686,121,0.235822047,0.134329149,1.203036663,2208.173973,34498.89661,NA,NA,NA,NA,NA,NA,NA,836
Pink,2023,Fraser,522437,441,94,2.076907663,1.183049857,10.59526071,86354.15315,388602.6646,NA,9542025,2,NA,NA,NA,NA,635
Pink,2023,HG,806,2288,166,0.00320419,0.001825174,0.016346048,2707.783364,51328.42238,NA,NA,NA,NA,NA,NA,NA,836
Pink,2023,Nass,313693,3769,366,1.247062125,0.710352557,6.361837153,2874.54086,35854.87288,NA,NA,NA,NA,NA,NA,NA,836
Pink,2023,Skeena,0,3458,318,0,0,0,1943.823285,26693.05086,NA,NA,NA,NA,NA,NA,NA,836
Pink,2023,VIMI,1,1536,237,3.98E-06,2.26E-06,2.03E-05,152041.8478,814024.4427,NA,NA,NA,NA,NA,NA,NA,986
Sockeye,1996,CC,192741.998,11676,NA,NA,NA,NA,NA,NA,NA,375597,5,24021,6.090548464,6.530000216,2.55538651,NA
Sockeye,1996,Fraser,781621.3211,1686,NA,NA,NA,NA,NA,NA,NA,2056236,4,33554679,6.090548464,6.530000216,2.55538651,NA
Sockeye,1996,HG,1592.541899,6457,NA,NA,NA,NA,NA,NA,NA,70200,5,NA,6.090548464,6.530000216,2.55538651,NA
Sockeye,1996,Nass,2267806.32,29528,NA,NA,NA,NA,NA,NA,NA,189024,5,NA,6.090548464,6.530000216,2.55538651,NA
Sockeye,1996,Skeena,2336140.141,24258,NA,NA,NA,NA,NA,NA,NA,342409,5,NA,6.090548464,6.530000216,2.55538651,NA
Sockeye,1996,VIMI,177613.6789,16545,NA,NA,NA,NA,NA,NA,NA,465102,5,206000,6.090548464,6.530000216,2.55538651,NA
Sockeye,1997,CC,119531.954,12559,NA,0.283542357,0.997441493,2.349030752,NA,NA,NA,593761,5,23950,6.215470205,8.945723926,2.990940308,NA
Sockeye,1997,Fraser,7491829.386,10193,NA,17.77140665,62.51601549,147.2287286,NA,NA,NA,4262269,4,81003502,6.215470205,8.945723926,2.990940308,NA
Sockeye,1997,HG,545655.8084,11392,NA,1.294352923,4.553257318,10.72317678,NA,NA,NA,47920,5,NA,6.215470205,8.945723926,2.990940308,NA
Sockeye,1997,Nass,984811.4514,22870,NA,2.336076261,8.217817676,19.3534223,NA,NA,NA,186905,5,NA,6.215470205,8.945723926,2.990940308,NA
Sockeye,1997,Skeena,776746.7861,19877,NA,1.842525008,6.481609713,15.26455501,NA,NA,NA,356123,5,NA,6.215470205,8.945723926,2.990940308,NA
Sockeye,1997,VIMI,747056.6144,14137,NA,1.772096801,6.233858311,14.68108654,NA,NA,NA,390004,5,862000,6.215470205,8.945723926,2.990940308,NA
Sockeye,1998,CC,53992.21092,5096,NA,0.168140156,1.084668852,2.505618017,NA,NA,NA,304889,5,25894,5.793741131,8.179312301,2.859949702,1250
Sockeye,1998,Fraser,1044593.639,5577,NA,3.253027331,20.98521553,48.47648571,NA,NA,NA,4427594,4,24229561,5.793741131,8.179312301,2.859949702,1312
Sockeye,1998,HG,91892,6193,NA,0.286166004,1.846051281,4.26443457,NA,NA,NA,60000,5,NA,5.793741131,8.179312301,2.859949702,1250
Sockeye,1998,Nass,195240.8314,3897,NA,0.608010366,3.922262948,9.060546628,NA,NA,NA,186678,5,NA,5.793741131,8.179312301,2.859949702,1250
Sockeye,1998,Skeena,49052.95772,1956,NA,0.152758552,0.985442426,2.276401957,NA,NA,NA,217920,5,NA,5.793741131,8.179312301,2.859949702,1250
Sockeye,1998,VIMI,202911.3612,8929,NA,0.631897591,4.076358967,9.416513115,NA,NA,NA,570027,5,1025000,5.793741131,8.179312301,2.859949702,1631
Sockeye,1999,CC,18939,3466,NA,0.058467291,0.426467298,2.170168267,NA,NA,NA,143288,5,25145,4.866282963,7.040747312,2.653440656,1010
Sockeye,1999,Fraser,36132.76667,2023,NA,0.111546807,0.813635534,4.140355015,NA,NA,NA,1867769,4,80388846,4.866282963,7.040747312,2.653440656,963
Sockeye,1999,HG,18,2111,NA,5.56E-05,0.000405323,0.002062571,NA,NA,NA,57000,5,NA,4.866282963,7.040747312,2.653440656,1010
Sockeye,1999,Nass,418084.908,7298,NA,1.29068546,9.414411589,47.90720736,NA,NA,NA,203473,5,NA,4.866282963,7.040747312,2.653440656,1010
Sockeye,1999,Skeena,3040.092037,419,NA,0.009385181,0.068456615,0.348355841,NA,NA,NA,333841,5,NA,4.866282963,7.040747312,2.653440656,1010
Sockeye,1999,VIMI,74457.23333,5922,NA,0.229859693,1.67662364,8.531850944,NA,NA,NA,401761,5,1615000,4.866282963,7.040747312,2.653440656,1213
Sockeye,2000,CC,29701.74891,2107,NA,0.076273558,0.354447709,1.014886985,NA,NA,NA,152461,5,13947,5.610359267,7.581388151,2.753432068,970
Sockeye,2000,Fraser,845634.4492,7696,NA,2.171574076,10.09143247,28.89470917,NA,NA,NA,2353828,4,55334952,5.610359267,7.581388151,2.753432068,965
Sockeye,2000,HG,841.9210839,1185,NA,0.002162038,0.010047119,0.028767826,NA,NA,NA,56500,5,NA,5.610359267,7.581388151,2.753432068,970
Sockeye,2000,Nass,938431.3306,12173,NA,2.4098748,11.19882995,32.06551058,NA,NA,NA,140838,5,NA,5.610359267,7.581388151,2.753432068,970
Sockeye,2000,Skeena,1400475.999,8707,NA,3.59639721,16.71266939,47.85323818,NA,NA,NA,342455,5,NA,5.610359267,7.581388151,2.753432068,970
Sockeye,2000,VIMI,94906.55083,9085,NA,0.243718318,1.132573359,3.242887263,NA,NA,NA,203910,5,1200000,5.610359267,7.581388151,2.753432068,1249
Sockeye,2001,CC,24152.69011,4740,NA,0.068847288,0.228534748,0.742976986,NA,NA,NA,212296,5,363260,5.487532328,6.544018117,2.558127854,966
Sockeye,2001,Fraser,224533.6735,6592,NA,0.640033655,2.124556162,6.907029865,NA,NA,NA,5278259,4,37328280,5.487532328,6.544018117,2.558127854,968
Sockeye,2001,HG,54.14296014,1130,NA,0.000154335,0.000512305,0.001665528,NA,NA,NA,25748,5,NA,5.487532328,6.544018117,2.558127854,966
Sockeye,2001,Nass,426120.5238,11822,NA,1.214657348,4.031987587,13.10817722,NA,NA,NA,125185,5,NA,5.487532328,6.544018117,2.558127854,966
Sockeye,2001,Skeena,1745733.643,9873,NA,4.976217008,16.5182759,53.70167521,NA,NA,NA,1016834,5,NA,5.487532328,6.544018117,2.558127854,966
Sockeye,2001,VIMI,105276.3265,8044,NA,0.300090365,0.996133295,3.23847519,NA,NA,NA,818403,5,2256000,5.487532328,6.544018117,2.558127854,1251
Sockeye,2002,CC,32344.25384,6373,NA,0.087041137,0.347302755,0.891956206,NA,NA,NA,445416,5,755595,5.689460673,6.971882552,2.640432266,972
Sockeye,2002,Fraser,1925610.743,9889,NA,5.181982229,20.67662216,53.10249116,NA,NA,NA,10130277,4,46490445,5.689460673,6.971882552,2.640432266,961
Sockeye,2002,HG,59.76745804,4295,NA,0.000160839,0.000641765,0.001648205,NA,NA,NA,33700,5,NA,5.689460673,6.971882552,2.640432266,972
Sockeye,2002,Nass,1018559.456,13285,NA,2.741030095,10.93698147,28.08877374,NA,NA,NA,340397,5,NA,5.689460673,6.971882552,2.640432266,972
Sockeye,2002,Skeena,236508.523,8630,NA,0.636464544,2.539556546,6.522186165,NA,NA,NA,258572,5,NA,5.689460673,6.971882552,2.640432266,972
Sockeye,2002,VIMI,540050.2565,12611,NA,1.453321156,5.798895306,14.89294452,NA,NA,NA,621035,5,2408000,5.689460673,6.971882552,2.640432266,1247
Sockeye,2003,CC,76609.37795,7651,NA,0.195741365,0.752380873,2.299961044,NA,NA,NA,512348,5,822127,6.320263224,6.296083641,2.509199801,977
Sockeye,2003,Fraser,771272.0587,9607,NA,1.970644456,7.574664626,23.15507235,NA,NA,NA,1987342,4,83496026,6.320263224,6.296083641,2.509199801,955
Sockeye,2003,HG,85.92926311,4598,NA,0.000219554,0.000843911,0.002579762,NA,NA,NA,32000,5,NA,6.320263224,6.296083641,2.509199801,977
Sockeye,2003,Nass,788576.1878,13072,NA,2.0148575,7.744608517,23.67457563,NA,NA,NA,211661,5,NA,6.320263224,6.296083641,2.509199801,977
